site_code,collection_date,family,lowest_taxon,B100_com,B100_fam,B100_spe
AR,2017-09-16,Leuciscidae,C. lutrensis,45.9460793,3.8896157000000002,3.8896157000000002
AR,2017-09-16,Poeciliidae,G. affinis,45.9460793,0.126614,0.126614
AR,2017-09-16,Cichlidae,H. cyanoguttatum,45.9460793,4.5673018,4.5673018
AR,2017-09-16,Ictaluridae,I. punctatus,45.9460793,0.7272012,0.7272012
AR,2017-09-16,Centrarchidae,L. auritus,45.9460793,36.6353466,14.721304599999998
AR,2017-09-16,Centrarchidae,L. cyanellus,45.9460793,36.6353466,10.7253375
AR,2017-09-16,Centrarchidae,L. macrochirus,45.9460793,36.6353466,11.1887045
AR,2017-11-01,Leuciscidae,C. lutrensis,575.7989268,9.6985557,9.6985557
AR,2017-11-01,Poeciliidae,G. affinis,575.7989268,0.43094129999999997,0.43094129999999997
AR,2017-11-01,Cichlidae,H. cyanoguttatum,575.7989268,20.8440505,20.8440505
AR,2017-11-01,Centrarchidae,L. auritus,575.7989268,162.9173079,12.1938235
AR,2017-11-01,Centrarchidae,L. cyanellus,575.7989268,162.9173079,4.2343107
AR,2017-11-01,Centrarchidae,L. macrochirus,575.7989268,162.9173079,79.5979557
AR,2017-11-01,Centrarchidae,L. megalotis,575.7989268,162.9173079,57.4627542
AR,2017-11-01,Lepisosteidae,L. oculatus,575.7989268,381.9080714,381.9080714
AR,2017-11-01,Centrarchidae,M. salmoides,575.7989268,162.9173079,9.428463800000001
AR,2017-12-07,Leuciscidae,C. lutrensis,104.4641663,6.6755117,6.6755117
AR,2017-12-07,Poeciliidae,G. affinis,104.4641663,0.5502435,0.5502435
AR,2017-12-07,Cichlidae,H. cyanoguttatum,104.4641663,17.033781,17.033781
AR,2017-12-07,Centrarchidae,L. cyanellus,104.4641663,80.2046301,7.2475589000000005
AR,2017-12-07,Centrarchidae,L. macrochirus,104.4641663,80.2046301,22.9679262
AR,2017-12-07,Centrarchidae,L. megalotis,104.4641663,80.2046301,49.989145
AR,2018-02-03,Leuciscidae,C. lutrensis,42.830047199999996,13.1568586,13.1568586
AR,2018-02-03,Poeciliidae,G. affinis,42.830047199999996,1.2027387,1.2027387
AR,2018-02-03,Cichlidae,H. cyanoguttatum,42.830047199999996,3.6154918,3.6154918
AR,2018-02-03,Centrarchidae,L. macrochirus,42.830047199999996,24.854958099999998,5.1257766
AR,2018-02-03,Centrarchidae,L. megalotis,42.830047199999996,24.854958099999998,19.7291815
AR,2018-04-07,Leuciscidae,C. lutrensis,40.3723575,17.8279032,17.8279032
AR,2018-04-07,Poeciliidae,G. affinis,40.3723575,0.42097360000000006,0.42097360000000006
AR,2018-04-07,Cichlidae,H. cyanoguttatum,40.3723575,18.0407537,18.0407537
AR,2018-04-07,Centrarchidae,L. macrochirus,40.3723575,4.082727,4.082727
AR,2018-05-12,Leuciscidae,C. lutrensis,183.1816331,12.9450135,12.9450135
AR,2018-05-12,Cichlidae,H. cyanoguttatum,183.1816331,6.1468454999999995,6.1468454999999995
AR,2018-05-12,Centrarchidae,L. cyanellus,183.1816331,164.0897741,12.8836929
AR,2018-05-12,Centrarchidae,L. macrochirus,183.1816331,164.0897741,18.378460999999998
AR,2018-05-12,Centrarchidae,L. megalotis,183.1816331,164.0897741,117.3597304
AR,2018-05-12,Centrarchidae,M. salmoides,183.1816331,164.0897741,15.467889800000002
AR,2018-06-08,Ictaluridae,A. melas,801.3935265,0.2726759,0.0868658
AR,2018-06-08,Ictaluridae,A. natalis,801.3935265,0.2726759,0.1858101
AR,2018-06-08,Leuciscidae,C. lutrensis,801.3935265,7.0401386,7.0401386
AR,2018-06-08,Poeciliidae,G. affinis,801.3935265,0.9462864,0.9462864
AR,2018-06-08,Cichlidae,H. cyanoguttatum,801.3935265,396.5004785,396.5004785
AR,2018-06-08,Centrarchidae,L. gulosus,801.3935265,29.8036383,4.0125871
AR,2018-06-08,Centrarchidae,L. macrochirus,801.3935265,29.8036383,8.6945463
AR,2018-06-08,Centrarchidae,L. megalotis,801.3935265,29.8036383,17.0965049
AR,2018-06-08,Lepisosteidae,L. oculatus,801.3935265,366.8303088,366.8303088
AR,2018-07-01,Leuciscidae,C. lutrensis,3.0972989,0.2315217,0.1407103
AR,2018-07-01,Poeciliidae,G. affinis,3.0972989,0.3069362,0.3069362
AR,2018-07-01,Ictaluridae,I. punctatus,3.0972989,2.2953475,2.2953475
AR,2018-07-01,Centrarchidae,L. megalotis,3.0972989,0.2634935,0.2634935
AR,2018-07-01,Leuciscidae,N. texanus,3.0972989,0.2315217,0.0908114
AR,2018-08-01,Centrarchidae,L. cyanellus,12.748699199999999,12.748699199999999,5.3107375999999995
AR,2018-08-01,Centrarchidae,L. gulosus,12.748699199999999,12.748699199999999,0.8380504000000001
AR,2018-08-01,Centrarchidae,L. megalotis,12.748699199999999,12.748699199999999,0.689743
AR,2018-08-01,Centrarchidae,M. salmoides,12.748699199999999,12.748699199999999,5.9101682
AR,2018-09-11,Ictaluridae,A. natalis,1065.5623249,12.017956999999999,3.4812114999999997
AR,2018-09-11,Leuciscidae,C. lutrensis,1065.5623249,0.9942951,0.9942951
AR,2018-09-11,Poeciliidae,G. affinis,1065.5623249,0.1693466,0.1693466
AR,2018-09-11,Cichlidae,H. cyanoguttatum,1065.5623249,32.6221668,32.6221668
AR,2018-09-11,Ictaluridae,I. punctatus,1065.5623249,12.017956999999999,8.5367455
AR,2018-09-11,Centrarchidae,L. cyanellus,1065.5623249,80.1607915,2.4017569
AR,2018-09-11,Centrarchidae,L. gulosus,1065.5623249,80.1607915,3.9331718
AR,2018-09-11,Centrarchidae,L. macrochirus,1065.5623249,80.1607915,36.5515837
AR,2018-09-11,Centrarchidae,L. megalotis,1065.5623249,80.1607915,29.8797543
AR,2018-09-11,Lepisosteidae,L. oculatus,1065.5623249,939.5977679,939.5977679
AR,2018-09-11,Centrarchidae,M. salmoides,1065.5623249,80.1607915,7.3945248
AR,2020-01-17,Leuciscidae,C. lutrensis,50.783382200000005,0.4965283,0.4965283
AR,2020-01-17,Cichlidae,H. cyanoguttatum,50.783382200000005,4.0623097,4.0623097
AR,2020-01-17,Centrarchidae,L. auritus,50.783382200000005,44.7937081,16.268808500000002
AR,2020-01-17,Centrarchidae,L. cyanellus,50.783382200000005,44.7937081,11.268308600000001
AR,2020-01-17,Centrarchidae,L. macrochirus,50.783382200000005,44.7937081,10.4378549
AR,2020-01-17,Centrarchidae,L. megalotis,50.783382200000005,44.7937081,6.818736100000001
AR,2020-01-17,Ictaluridae,N. gyrinus,50.783382200000005,1.4308361,1.4308361
AR,2020-05-20,Leuciscidae,C. lutrensis,375.4095345,22.3334852,22.3334852
AR,2020-05-20,Poeciliidae,G. affinis,375.4095345,0.07895619999999999,0.07895619999999999
AR,2020-05-20,Cichlidae,H. cyanoguttatum,375.4095345,72.5913225,72.5913225
AR,2020-05-20,Ictaluridae,I. punctatus,375.4095345,1.0812262,1.0812262
AR,2020-05-20,Centrarchidae,L. cyanellus,375.4095345,172.0895212,90.4823815
AR,2020-05-20,Centrarchidae,L. gulosus,375.4095345,172.0895212,2.6074984999999997
AR,2020-05-20,Centrarchidae,L. macrochirus,375.4095345,172.0895212,38.8168011
AR,2020-05-20,Centrarchidae,L. megalotis,375.4095345,172.0895212,3.4033838
AR,2020-05-20,Lepisosteidae,L. oculatus,375.4095345,107.2350232,107.2350232
AR,2020-05-20,Centrarchidae,M. salmoides,375.4095345,172.0895212,36.7794563
AR,2020-09-20,Leuciscidae,C. lutrensis,88.524158,0.1551795,0.1551795
AR,2020-09-20,Poeciliidae,G. affinis,88.524158,0.2393992,0.2393992
AR,2020-09-20,Eleotridae,G. dormitor,88.524158,31.5241855,31.5241855
AR,2020-09-20,Cichlidae,H. cyanoguttatum,88.524158,17.5953584,17.5953584
AR,2020-09-20,Ictaluridae,I. punctatus,88.524158,1.3427683,1.3427683
AR,2020-09-20,Centrarchidae,L. cyanellus,88.524158,37.667267100000004,3.4561094
AR,2020-09-20,Centrarchidae,L. gulosus,88.524158,37.667267100000004,1.3957414
AR,2020-09-20,Centrarchidae,L. macrochirus,88.524158,37.667267100000004,17.713065
AR,2020-09-20,Centrarchidae,L. megalotis,88.524158,37.667267100000004,9.3792986
AR,2020-09-20,Centrarchidae,M. salmoides,88.524158,37.667267100000004,5.7230527
AR,2020-11-03,Leuciscidae,C. lutrensis,147.7167467,6.135437,6.135437
AR,2020-11-03,Poeciliidae,G. affinis,147.7167467,0.0183052,0.0183052
AR,2020-11-03,Cichlidae,H. cyanoguttatum,147.7167467,65.4051183,65.4051183
AR,2020-11-03,Ictaluridae,I. punctatus,147.7167467,1.1413219000000001,1.1413219000000001
AR,2020-11-03,Centrarchidae,L. cyanellus,147.7167467,75.0165643,7.7097714999999996
AR,2020-11-03,Centrarchidae,L. gulosus,147.7167467,75.0165643,1.8710798
AR,2020-11-03,Centrarchidae,L. macrochirus,147.7167467,75.0165643,37.3348795
AR,2020-11-03,Centrarchidae,L. megalotis,147.7167467,75.0165643,28.1008335
EM,2017-10-10,Leuciscidae,C. lutrensis,85.28971410000001,0.8169391,0.0540023
EM,2017-10-10,Pecidae,E. gracile,85.28971410000001,0.0337277,0.0337277
EM,2017-10-10,Poeciliidae,G. affinis,85.28971410000001,0.9446675,0.9446675
EM,2017-10-10,Catostomidae,I. bubalus,85.28971410000001,72.11972250000001,72.11972250000001
EM,2017-10-10,Centrarchidae,L. cyanellus,85.28971410000001,11.374657299999999,0.5308349
EM,2017-10-10,Centrarchidae,L. gulosus,85.28971410000001,11.374657299999999,0.8677265999999999
EM,2017-10-10,Centrarchidae,L. macrochirus,85.28971410000001,11.374657299999999,1.877233
EM,2017-10-10,Centrarchidae,L. megalotis,85.28971410000001,11.374657299999999,8.0988628
EM,2017-10-10,Leuciscidae,N. texanus,85.28971410000001,0.8169391,0.06314610000000001
EM,2017-10-10,Leuciscidae,P. vigilax,85.28971410000001,0.8169391,0.6997907
EM,2017-11-03,Ictaluridae,A. natalis,196.54821180000002,19.290032500000002,1.4874973
EM,2017-11-03,Leuciscidae,C. lutrensis,196.54821180000002,1.8740885999999999,0.0671306
EM,2017-11-03,Pecidae,E. gracile,196.54821180000002,0.1169972,0.1169972
EM,2017-11-03,Poeciliidae,G. affinis,196.54821180000002,2.923702,2.923702
EM,2017-11-03,Ictaluridae,I. punctatus,196.54821180000002,19.290032500000002,17.0749369
EM,2017-11-03,Centrarchidae,L. auritus,196.54821180000002,81.3808233,5.1546981999999995
EM,2017-11-03,Centrarchidae,L. gulosus,196.54821180000002,81.3808233,8.4146961
EM,2017-11-03,Centrarchidae,L. macrochirus,196.54821180000002,81.3808233,19.7530668
EM,2017-11-03,Centrarchidae,L. megalotis,196.54821180000002,81.3808233,47.8128103
EM,2017-11-03,Centrarchidae,L. miniatus,196.54821180000002,81.3808233,0.24555190000000002
EM,2017-11-03,Lepisosteidae,L. oculatus,196.54821180000002,90.9625682,90.9625682
EM,2017-11-03,Ictaluridae,N. gyrinus,196.54821180000002,19.290032500000002,0.7275982999999999
EM,2017-11-03,Leuciscidae,P. vigilax,196.54821180000002,1.8740885999999999,1.8069579999999998
EM,2017-12-02,Aphredoderidae,A. sayanus,102.504871,0.111481,0.111481
EM,2017-12-02,Pecidae,E. gracile,102.504871,0.25606829999999997,0.25606829999999997
EM,2017-12-02,Poeciliidae,G. affinis,102.504871,6.565169,6.565169
EM,2017-12-02,Ictaluridae,I. punctatus,102.504871,1.6730272,0.9790972
EM,2017-12-02,Centrarchidae,L. cyanellus,102.504871,92.2386762,2.2084335999999998
EM,2017-12-02,Centrarchidae,L. gulosus,102.504871,92.2386762,5.3548439000000005
EM,2017-12-02,Centrarchidae,L. humilis,102.504871,92.2386762,0.15180110000000002
EM,2017-12-02,Centrarchidae,L. macrochirus,102.504871,92.2386762,5.5540633999999995
EM,2017-12-02,Centrarchidae,L. megalotis,102.504871,92.2386762,34.2130893
EM,2017-12-02,Centrarchidae,M. salmoides,102.504871,92.2386762,44.1206932
EM,2017-12-02,Ictaluridae,N. gyrinus,102.504871,1.6730272,0.6939299999999999
EM,2017-12-02,Leuciscidae,N. texanus,102.504871,1.6604493,0.1553786
EM,2017-12-02,Centrarchidae,P. annularis,102.504871,92.2386762,0.6357517
EM,2017-12-02,Leuciscidae,P. vigilax,102.504871,1.6604493,1.5050707
EM,2018-02-09,Pecidae,E. gracile,212.8818618,0.5811356,0.5811356
EM,2018-02-09,Poeciliidae,G. affinis,212.8818618,2.0783281000000002,2.0783281000000002
EM,2018-02-09,Centrarchidae,L. cyanellus,212.8818618,156.5365147,1.9659750999999999
EM,2018-02-09,Centrarchidae,L. gulosus,212.8818618,156.5365147,8.2095491
EM,2018-02-09,Centrarchidae,L. humilis,212.8818618,156.5365147,0.0720533
EM,2018-02-09,Centrarchidae,L. macrochirus,212.8818618,156.5365147,18.6756124
EM,2018-02-09,Centrarchidae,L. megalotis,212.8818618,156.5365147,126.8721692
EM,2018-02-09,Lepisosteidae,L. oculatus,212.8818618,49.2541059,49.2541059
EM,2018-02-09,Ictaluridae,N. gyrinus,212.8818618,1.2152519000000002,1.2152519000000002
EM,2018-02-09,Centrarchidae,P. annularis,212.8818618,156.5365147,0.7411555999999999
EM,2018-02-09,Leuciscidae,P. vigilax,212.8818618,3.2165256,3.2165256
EM,2018-03-09,Leuciscidae,C. lutrensis,298.9961644,1.4085766,0.4143032
EM,2018-03-09,Pecidae,E. gracile,298.9961644,0.12281049999999999,0.12281049999999999
EM,2018-03-09,Poeciliidae,G. affinis,298.9961644,5.1965912,5.1965912
EM,2018-03-09,Centrarchidae,L. auritus,298.9961644,43.719159999999995,0.5058919000000001
EM,2018-03-09,Centrarchidae,L. gulosus,298.9961644,43.719159999999995,1.1145549
EM,2018-03-09,Centrarchidae,L. macrochirus,298.9961644,43.719159999999995,4.8438
EM,2018-03-09,Centrarchidae,L. megalotis,298.9961644,43.719159999999995,37.2549132
EM,2018-03-09,Lepisosteidae,L. oculatus,298.9961644,248.2563434,248.2563434
EM,2018-03-09,Ictaluridae,N. gyrinus,298.9961644,0.29268269999999996,0.29268269999999996
EM,2018-03-09,Leuciscidae,P. vigilax,298.9961644,1.4085766,0.9942734
EM,2018-03-31,Leuciscidae,C. lutrensis,18.1516521,7.2367861,2.5297901
EM,2018-03-31,Poeciliidae,G. affinis,18.1516521,3.0408283000000003,3.0408283000000003
EM,2018-03-31,Centrarchidae,L. macrochirus,18.1516521,7.0679626,0.7693266
EM,2018-03-31,Centrarchidae,L. megalotis,18.1516521,7.0679626,6.298636
EM,2018-03-31,Ictaluridae,N. gyrinus,18.1516521,0.8060750999999999,0.8060750999999999
EM,2018-03-31,Leuciscidae,N. texanus,18.1516521,7.2367861,0.0372409
EM,2018-03-31,Leuciscidae,P. vigilax,18.1516521,7.2367861,4.6697551
EM,2018-05-04,Leuciscidae,C. lutrensis,419.4002013,3.5206173,1.4963886
EM,2018-05-04,Leuciscidae,C. venusta,419.4002013,3.5206173,0.2677525
EM,2018-05-04,Poeciliidae,G. affinis,419.4002013,1.6453181000000001,1.6453181000000001
EM,2018-05-04,Centrarchidae,L. cyanellus,419.4002013,140.50150539999999,1.314588
EM,2018-05-04,Centrarchidae,L. gulosus,419.4002013,140.50150539999999,1.0885578
EM,2018-05-04,Centrarchidae,L. macrochirus,419.4002013,140.50150539999999,30.4896036
EM,2018-05-04,Centrarchidae,L. megalotis,419.4002013,140.50150539999999,107.608756
EM,2018-05-04,Lepisosteidae,L. oculatus,419.4002013,273.30895499999997,273.30895499999997
EM,2018-05-04,Ictaluridae,N. gyrinus,419.4002013,0.4238055,0.4238055
EM,2018-05-04,Leuciscidae,P. vigilax,419.4002013,3.5206173,1.7564762
EM,2018-06-04,Leuciscidae,C. lutrensis,146.9254435,0.5356683999999999,0.5356683999999999
EM,2018-06-04,Poeciliidae,G. affinis,146.9254435,0.8231983,0.8231983
EM,2018-06-04,Centrarchidae,L. cyanellus,146.9254435,12.687519,3.0979745
EM,2018-06-04,Centrarchidae,L. megalotis,146.9254435,12.687519,9.2135819
EM,2018-06-04,Lepisosteidae,L. oculatus,146.9254435,132.8790578,132.8790578
EM,2018-06-04,Centrarchidae,P. annularis,146.9254435,12.687519,0.3759626
EM,2018-07-05,Ictaluridae,A. natalis,87.5169623,11.1525674,11.1525674
EM,2018-07-05,Leuciscidae,C. lutrensis,87.5169623,0.1167849,0.0503223
EM,2018-07-05,Centrarchidae,L. megalotis,87.5169623,1.2756808,1.2756808
EM,2018-07-05,Lepisosteidae,L. oculatus,87.5169623,74.9719292,74.9719292
EM,2018-07-05,Leuciscidae,N. texanus,87.5169623,0.1167849,0.036858300000000004
EM,2018-07-05,Leuciscidae,P. vigilax,87.5169623,0.1167849,0.0296043
EM,2018-09-01,Poeciliidae,G. affinis,162.10280939999998,0.1071502,0.1071502
EM,2018-09-01,Ictaluridae,I. punctatus,162.10280939999998,0.11106869999999999,0.11106869999999999
EM,2018-09-01,Centrarchidae,L. auritus,162.10280939999998,7.8060365,0.0618916
EM,2018-09-01,Centrarchidae,L. cyanellus,162.10280939999998,7.8060365,0.513127
EM,2018-09-01,Centrarchidae,L. macrochirus,162.10280939999998,7.8060365,2.7731641000000002
EM,2018-09-01,Centrarchidae,L. megalotis,162.10280939999998,7.8060365,2.5504391
EM,2018-09-01,Lepisosteidae,L. oculatus,162.10280939999998,154.078554,154.078554
EM,2018-09-01,Centrarchidae,P. annularis,162.10280939999998,7.8060365,1.9074147
EM,2020-01-14,Poeciliidae,G. affinis,131.1609812,0.0734178,0.0734178
EM,2020-01-14,Catostomidae,I. bubalus,131.1609812,91.2895484,91.2895484
EM,2020-01-14,Centrarchidae,L. cyanellus,131.1609812,28.9078284,6.2589856
EM,2020-01-14,Centrarchidae,L. gulosus,131.1609812,28.9078284,1.6209376000000002
EM,2020-01-14,Centrarchidae,L. macrochirus,131.1609812,28.9078284,7.0906838
EM,2020-01-14,Centrarchidae,L. megalotis,131.1609812,28.9078284,13.937221399999999
EM,2020-01-14,Lepisosteidae,L. oculatus,131.1609812,10.7864981,10.7864981
EM,2020-01-14,Ictaluridae,N. gyrinus,131.1609812,0.1036885,0.1036885
EM,2020-05-30,Leuciscidae,C. venusta,35.5122181,0.0992279,0.0992279
EM,2020-05-30,Poeciliidae,G. affinis,35.5122181,0.097036,0.097036
EM,2020-05-30,Centrarchidae,L. cyanellus,35.5122181,15.6003075,0.2618311
EM,2020-05-30,Centrarchidae,L. gulosus,35.5122181,15.6003075,0.9469328000000001
EM,2020-05-30,Centrarchidae,L. macrochirus,35.5122181,15.6003075,6.8250457
EM,2020-05-30,Centrarchidae,L. megalotis,35.5122181,15.6003075,7.566497899999999
EM,2020-05-30,Lepisosteidae,L. oculatus,35.5122181,19.7156467,19.7156467
EM,2020-09-08,Clupeidae,D. petenense,32.7731421,3.4525936,3.4525936
EM,2020-09-08,Poeciliidae,G. affinis,32.7731421,0.0768441,0.0768441
EM,2020-09-08,Centrarchidae,L. cyanellus,32.7731421,24.395072600000002,4.0467583000000005
EM,2020-09-08,Centrarchidae,L. gulosus,32.7731421,24.395072600000002,3.2013576
EM,2020-09-08,Centrarchidae,L. macrochirus,32.7731421,24.395072600000002,2.6543541999999998
EM,2020-09-08,Centrarchidae,L. megalotis,32.7731421,24.395072600000002,13.3071552
EM,2020-09-08,Lepisosteidae,L. oculatus,32.7731421,4.7829654999999995,4.7829654999999995
EM,2020-09-08,Centrarchidae,M. salmoides,32.7731421,24.395072600000002,1.1854473
EM,2020-09-08,Leuciscidae,P. vigilax,32.7731421,0.06566630000000001,0.06566630000000001
EM,2020-11-05,Cyprinidae,C. carpio,573.8753594,248.70770929999998,248.70770929999998
EM,2020-11-05,Leuciscidae,C. venusta,573.8753594,0.1924085,0.1006588
EM,2020-11-05,Pecidae,E. gracile,573.8753594,0.0461622,0.0461622
EM,2020-11-05,Poeciliidae,G. affinis,573.8753594,0.6204228,0.6204228
EM,2020-11-05,Catostomidae,I. bubalus,573.8753594,91.953869,91.953869
EM,2020-11-05,Centrarchidae,L. cyanellus,573.8753594,38.4429302,0.40750400000000003
EM,2020-11-05,Centrarchidae,L. gulosus,573.8753594,38.4429302,0.9051353999999999
EM,2020-11-05,Centrarchidae,L. macrochirus,573.8753594,38.4429302,6.8199518
EM,2020-11-05,Centrarchidae,L. megalotis,573.8753594,38.4429302,15.918759699999999
EM,2020-11-05,Lepisosteidae,L. oculatus,573.8753594,193.9118574,193.9118574
EM,2020-11-05,Leuciscidae,N. texanus,573.8753594,0.1924085,0.0917497
EM,2020-11-05,Centrarchidae,P. annularis,573.8753594,38.4429302,14.391579299999998
GC,2017-10-03,Poeciliidae,G. affinis,3.4240623,0.0485463,0.0485463
GC,2017-10-03,Centrarchidae,L. auritus,3.4240623,2.4194582000000002,1.0664987000000001
GC,2017-10-03,Centrarchidae,L. cyanellus,3.4240623,2.4194582000000002,1.2358941
GC,2017-10-03,Centrarchidae,L. macrochirus,3.4240623,2.4194582000000002,0.11706539999999999
GC,2017-10-03,Leuciscidae,N. texanus,3.4240623,0.9560578,0.9560578
GC,2017-11-04,Pecidae,E. gracile,22.9279193,0.061561899999999996,0.061561899999999996
GC,2017-11-04,Fundulidae,F. chrysotus,22.9279193,0.2845827,0.2845827
GC,2017-11-04,Poeciliidae,G. affinis,22.9279193,1.034789,1.034789
GC,2017-11-04,Centrarchidae,L. auritus,22.9279193,21.2291629,0.6621792
GC,2017-11-04,Centrarchidae,L. gulosus,22.9279193,21.2291629,0.3869631
GC,2017-11-04,Centrarchidae,L. macrochirus,22.9279193,21.2291629,3.4274639000000002
